Tipo aloxamento,Ano,Establecementos,,,
Turismo rural,,,,,
,2003,1,,,
,2004,1,,,
,2005,1,,,
,2006,1,,,
,2007,1,,,
,2008,1,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,1,,,
,2013,1,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,2,,,
,2019,2,,,
,2020,3,,,
,2021,4,,,
,2022,8,,,
15013,Brión,,,,
Hoteis,,,,,
,2003,1,BRION,15013,
,2004,1,,,
,2005,2,,,
,2006,2,,,
,2007,2,,,
,2008,2,,,
,2009,2,,,
,2010,2,,,
,2011,2,,,
,2012,2,,,
,2013,2,,,
,2017,2,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,2,,,
,2022,2,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,1,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Turismo rural,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,1,,,
,2013,1,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,5,,,
,2019,9,,,
,2020,14,,,
,2021,16,,,
,2022,18,,,
15078,Santiago de Compostela,,,,
Hoteis,,,,,
,2003,36,SSANTIAGO,15078,
,2004,41,,,
,2005,44,,,
,2006,47,,,
,2007,50,,,
,2008,53,,,
,2009,57,,,
,2010,59,,,
,2011,62,,,
,2012,64,,,
,2013,65,,,
,2017,69,,,
,2018,69,,,
,2019,71,,,
,2020,72,,,
,2021,70,,,
,2022,69,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,97,,,
,2010,98,,,
,2011,105,,,
,2012,117,,,
,2013,115,,,
,2017,113,,,
,2018,119,,,
,2019,123,,,
,2020,124,,,
,2021,126,,,
,2022,128,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,7,,,
,2013,8,,,
,2017,23,,,
,2018,25,,,
,2019,27,,,
,2020,30,,,
,2021,31,,,
,2022,30,,,
Turismo rural,,,,,
,2003,4,,,
,2004,4,,,
,2005,4,,,
,2006,4,,,
,2007,4,,,
,2008,6,,,
,2009,6,,,
,2010,6,,,
,2011,6,,,
,2012,7,,,
,2013,6,,,
,2017,8,,,
,2018,8,,,
,2019,8,,,
,2020,8,,,
,2021,8,,,
,2022,9,,,
Campamentos de turismo,,,,,
,2003,3,,,
,2004,2,,,
,2005,2,,,
,2006,2,,,
,2007,2,,,
,2008,2,,,
,2009,2,,,
,2010,2,,,
,2011,2,,,
,2012,2,,,
,2013,2,,,
,2017,2,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,2,,,
,2022,2,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,1,,,
,2007,1,,,
,2008,1,,,
,2009,2,,,
,2010,3,,,
,2011,1,,,
,2012,4,,,
,2013,3,,,
,2017,14,,,
,2018,18,,,
,2019,19,,,
,2020,20,,,
,2021,22,,,
,2022,24,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,6,,,
,2018,6,,,
,2019,6,,,
,2020,3,,,
,2021,3,,,
,2022,3,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,246,,,
,2019,512,,,
,2020,681,,,
,2021,736,,,
,2022,724,,,
15082,Teo,,,,
Hoteis,,,,,
,2003,5,TEO,15082,
,2004,6,,,
,2005,6,,,
,2006,6,,,
,2007,6,,,
,2008,6,,,
,2009,6,,,
,2010,6,,,
,2011,6,,,
,2012,6,,,
,2013,6,,,
,2017,6,,,
,2018,6,,,
,2019,5,,,
,2020,5,,,
,2021,5,,,
,2022,3,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,5,,,
,2010,5,,,
,2011,5,,,
,2012,6,,,
,2013,6,,,
,2017,9,,,
,2018,9,,,
,2019,8,,,
,2020,8,,,
,2021,8,,,
,2022,7,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,1,,,
,2018,1,,,
,2019,2,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Turismo rural,,,,,
,2003,2,,,
,2004,2,,,
,2005,2,,,
,2006,2,,,
,2007,2,,,
,2008,2,,,
,2009,2,,,
,2010,2,,,
,2011,2,,,
,2012,2,,,
,2013,2,,,
,2017,2,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,6,,,
,2019,14,,,
,2020,18,,,
,2021,26,,,
,2022,32,,,
15088,Val do Dubra,,,,
Hoteis,,,,,
,2003,1,VAL DO DUBRA,15088,
,2004,1,,,
,2005,1,,,
,2006,1,,,
,2007,1,,,
,2008,1,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,1,,,
,2013,1,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Turismo rural,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,2,,,
,2021,2,,,
,2022,2,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,3,,,
,2019,4,,,
,2020,4,,,
,2021,7,,,
,2022,9,,,
15089,Vedra,,,,
Hoteis,,,,,
,2003,1,VEDRA,15089,
,2004,1,,,
,2005,1,,,
,2006,1,,,
,2007,1,,,
,2008,1,,,
,2009,1,,,
,2010,2,,,
,2011,2,,,
,2012,2,,,
,2013,2,,,
,2017,2,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,2,,,
,2022,2,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,2,,,
,2013,2,,,
,2017,2,,,
,2018,2,,,
,2019,3,,,
,2020,4,,,
,2021,5,,,
,2022,5,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,1,,,
,2017,2,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,2,,,
,2022,2,,,
Turismo rural,,,,,
,2003,2,,,
,2004,3,,,
,2005,3,,,
,2006,4,,,
,2007,4,,,
,2008,4,,,
,2009,4,,,
,2010,4,,,
,2011,4,,,
,2012,4,,,
,2013,4,,,
,2017,4,,,
,2018,4,,,
,2019,4,,,
,2020,3,,,
,2021,2,,,
,2022,2,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,2,,,
,2019,3,,,
,2020,3,,,
,2021,5,,,
,2022,8,,,
1515,O Sar,,,,
Hoteis,,,,,
,2003,4,O SAR,1515,
,2004,4,,,
,2005,6,,,
,2006,6,,,
,2007,8,,,
,2008,8,,,
,2009,8,,,
,2010,8,,,
,2011,8,,,
,2012,8,,,
,2013,8,,,
,2017,8,,,
,2018,8,,,
,2019,8,,,
,2020,8,,,
,2021,8,,,
,2022,8,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,11,,,
,2010,11,,,
,2011,11,,,
,2012,11,,,
,2013,10,,,
,2017,10,,,
,2018,11,,,
,2019,12,,,
,2020,12,,,
,2021,12,,,
,2022,12,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,1,,,
,2013,1,,,
,2017,6,,,
,2018,9,,,
,2019,11,,,
,2020,12,,,
,2021,13,,,
,2022,16,,,
Turismo rural,,,,,
,2003,3,,,
,2004,3,,,
,2005,4,,,
,2006,5,,,
,2007,5,,,
,2008,5,,,
,2009,5,,,
,2010,5,,,
,2011,5,,,
,2012,6,,,
,2013,6,,,
,2017,5,,,
,2018,5,,,
,2019,5,,,
,2020,5,,,
,2021,5,,,
,2022,5,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,2,,,
,2018,3,,,
,2019,3,,,
,2020,3,,,
,2021,3,,,
,2022,2,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,10,,,
,2019,25,,,
,2020,45,,,
,2021,56,,,
,2022,63,,,
15033,Dodro,,,,
Hoteis,,,,,
,2003,1,DODRO,15033,
,2004,1,,,
,2005,1,,,
,2006,1,,,
,2007,2,,,
,2008,2,,,
,2009,2,,,
,2010,2,,,
,2011,2,,,
,2012,2,,,
,2013,2,,,
,2017,2,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,2,,,
,2022,2,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Turismo rural,,,,,
,2003,2,,,
,2004,2,,,
,2005,2,,,
,2006,2,,,
,2007,2,,,
,2008,2,,,
,2009,2,,,
,2010,2,,,
,2011,2,,,
,2012,2,,,
,2013,2,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,2,,,
,2019,3,,,
,2020,3,,,
,2021,4,,,
,2022,8,,,
15065,Padrón,,,,
Hoteis,,,,,
,2003,3,PADR�N,15065,
,2004,3,,,
,2005,4,,,
,2006,4,,,
,2007,5,,,
,2008,5,,,
,2009,5,,,
,2010,5,,,
,2011,5,,,
,2012,5,,,
,2013,5,,,
,2017,5,,,
,2018,5,,,
,2019,5,,,
,2020,5,,,
,2021,5,,,
,2022,5,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,11,,,
,2010,11,,,
,2011,11,,,
,2012,11,,,
,2013,10,,,
,2017,10,,,
,2018,11,,,
,2019,12,,,
,2020,12,,,
,2021,12,,,
,2022,12,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,1,,,
,2013,1,,,
,2017,5,,,
,2018,7,,,
,2019,9,,,
,2020,10,,,
,2021,11,,,
,2022,14,,,
Turismo rural,,,,,
,2003,1,,,
,2004,1,,,
,2005,1,,,
,2006,1,,,
,2007,1,,,
,2008,1,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,2,,,
,2013,2,,,
,2017,2,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,2,,,
,2022,2,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,7,,,
,2019,19,,,
,2020,36,,,
,2021,47,,,
,2022,49,,,
15074,Rois,,,,
Hoteis,,,,,
,2003,0,ROIS,15074,
,2004,0,,,
,2005,1,,,
,2006,1,,,
,2007,1,,,
,2008,1,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,1,,,
,2013,1,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Turismo rural,,,,,
,2003,0,,,
,2004,0,,,
,2005,1,,,
,2006,2,,,
,2007,2,,,
,2008,2,,,
,2009,2,,,
,2010,2,,,
,2011,2,,,
,2012,2,,,
,2013,2,,,
,2017,2,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,2,,,
,2022,2,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,1,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,2,,,
,2022,1,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,1,,,
,2019,3,,,
,2020,6,,,
,2021,5,,,
,2022,6,,,
1516,Terra de Melide,,,,
Hoteis,,,,,
,2003,2,TERRA DE MELIDE,1516,
,2004,2,,,
,2005,3,,,
,2006,3,,,
,2007,3,,,
,2008,3,,,
,2009,3,,,
,2010,3,,,
,2011,3,,,
,2012,3,,,
,2013,3,,,
,2017,3,,,
,2018,3,,,
,2019,3,,,
,2020,3,,,
,2021,3,,,
,2022,4,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,6,,,
,2010,6,,,
,2011,6,,,
,2012,8,,,
,2013,10,,,
,2017,10,,,
,2018,10,,,
,2019,11,,,
,2020,15,,,
,2021,17,,,
,2022,17,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,2,,,
,2017,13,,,
,2018,13,,,
,2019,15,,,
,2020,15,,,
,2021,15,,,
,2022,15,,,
Turismo rural,,,,,
,2003,18,,,
,2004,15,,,
,2005,15,,,
,2006,15,,,
,2007,17,,,
,2008,17,,,
,2009,19,,,
,2010,19,,,
,2011,19,,,
,2012,19,,,
,2013,19,,,
,2017,17,,,
,2018,17,,,
,2019,17,,,
,2020,17,,,
,2021,16,,,
,2022,13,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
